#,,base:cevent_vision_dom-parent-inhand_child,,,,,cevent_eye_roi_child,,,,,,cevent_eye_roi_parent,,,,,,cont_vision_size_obj#_child,,,
#,,,,,,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_mean,,individual_median,
#,,,,,,,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
1201,12,597.13,597.23,15,2,121,1,0,0.1,0,600,0,0,0,0,0,0,0,0.18827,0.038624,0.19568,0.039155
1201,12,597.27,597.57,15,2,122,1,0,0.2999,0,200.07,0,0,0,0,0,0,0,0.22982,0.036287,0.22496,0.03547
1201,12,597.67,597.7,15,2,123,1,0,0.0333,0,1801.8,0,0,1,0,0.0333,0,1801.8,0,0,0,0
1201,12,597.73,597.8,15,2,124,1,0,0.0667,0,899.55,0,0,1,0,0.0667,0,899.55,0.2459,0.063881,0.2459,0.063881
1201,12,597.83,598.5,15,2,125,1,0,0.6667,0,89.996,0,0,1,0,0.6667,0,89.996,0.25578,0.042579,0.26689,0.041897
1201,12,598.53,598.83,15,2,126,1,0,0.3,0,200,0,0,1,0,0.3,0,200,0.2387,0.048546,0.24675,0.048381
1201,12,598.87,598.97,15,2,127,1,0,0.0999,0,600.6,0,0,1,0,0.0999,0,600.6,0.23344,0.057204,0.23344,0.057204
1201,12,599,599.6,15,2,128,0.44444,0,0.26667,0,100,0,0,1,0,0.6,0,100,0.30714,0.059427,0.32713,0.063367
1201,12,602.8,602.87,15,2,129,0,1,0,0.0666,0,900.9,0,1,0,0.0666,0,900.9,0.28514,0.060343,0.28514,0.060343
1201,12,602.9,602.93,15,2,130,0,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0.22424,0.07284,0.22424,0.07284
1201,12,612.67,612.7,15,2,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,12,613.9,614,4,2,132,0,0,0,0,0,0,0,0,0,0,0,0,0.06025,0.017593,0.061019,0.0179
1201,12,614.03,614.47,4,2,133,0,0,0,0,0,0,0.076775,0,0.033267,0,138.47,0,0.1188,0.02802,0.10117,0.024122
1201,12,620.6,620.63,15,2,134,0,1,0,0.0333,0,1801.8,0,0,0,0,0,0,0.12599,0.043843,0.12599,0.043843
1201,12,621.6,621.83,15,2,135,0,0.85712,0,0.19997,0,257.18,0,0,0,0,0,0,0.10914,0.032005,0.11581,0.031197
1201,12,623.53,623.63,4,2,136,0,0,0,0,0,0,0,1,0,0.1,0,600,0.12886,0.028557,0.12784,0.02953
1201,12,626.97,627.07,4,2,137,0,0,0,0,0,0,0,0,0,0,0,0,0.066559,0.027889,0.066559,0.027889
1201,12,628.73,628.77,4,2,138,0,0,0,0,0,0,0,0,0,0,0,0,0.058438,0.029063,0.058438,0.029063
1201,12,628.97,629.03,4,2,139,0,0,0,0,0,0,0,0,0,0,0,0,0.055449,0.021593,0.055449,0.021593
1201,12,629.33,629.37,4,2,140,0,0,0,0,0,0,0,0,0,0,0,0,0.059245,0.029831,0.059245,0.029831
1201,12,629.4,629.5,4,2,141,0,0,0,0,0,0,0,0,0,0,0,0,0.063094,0.029755,0.064004,0.027409
1201,12,629.57,629.63,4,2,142,0,0,0,0,0,0,0,0,0,0,0,0,0.056077,0.024844,0.056077,0.024844
1201,12,629.7,629.73,4,2,143,0,0,0,0,0,0,0,0,0,0,0,0,0.064388,0.030573,0.064388,0.030573
1201,12,629.87,629.9,4,2,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,12,630.37,630.4,4,2,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,12,630.5,630.63,4,2,146,0,0,0,0,0,0,0,0,0,0,0,0,0.057253,0.01725,0.056367,0.017336
1201,12,631.43,631.47,4,2,147,0,0,0,0,0,0,0,0,0,0,0,0,0.09069,0.030292,0.09069,0.030292
1201,12,631.5,631.53,4,2,148,0,0,0,0,0,0,0,0,0,0,0,0,0.062565,0.023629,0.062565,0.023629
1201,12,631.6,631.63,4,2,149,0,0,0,0,0,0,0,0,0,0,0,0,0.066797,0.025697,0.066797,0.025697
1201,12,631.87,631.9,4,2,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,12,631.93,631.97,4,2,151,0,0,0,0,0,0,0,0,0,0,0,0,0.069525,0.020176,0.069525,0.020176
1201,12,632,632.1,4,2,152,0,0,0,0,0,0,0,0,0,0,0,0,0.083545,0.023612,0.084082,0.023963
1201,12,632.27,632.93,4,2,153,0.80003,0,0.5333,0,90.009,0,0,0,0,0,0,0,0.1579,0.032048,0.15573,0.031818
1201,12,633.1,633.7,4,2,154,0.27778,0,0.16667,0,100,0,0,0,0,0,0,0,0.26366,0.032487,0.28197,0.032386
1201,12,635.23,635.27,6,2,155,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0.060365,0.02242,0.060365,0.02242
1202,12,105.03,105.53,23,1,1,0,0,0,0,0,0,1,0,0.5,0,120,0,0.17852,0.03511,0.16218,0.035194
1202,12,105.57,107.27,23,1,2,0.86276,0,1.4666,0,35.296,0,0.64704,0,0.54995,0,70.592,0,0.15271,0.03079,0.13523,0.030286
1202,12,112.9,112.93,15,1,3,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0.10063,0.037876,0.10063,0.037876
1202,12,124.97,125.07,15,1,4,1,0,0.0999,0,600.6,0,1,0,0.0999,0,600.6,0,0.15552,0.035403,0.15552,0.035403
1202,12,125.17,125.27,15,1,5,1,0,0.0999,0,600.6,0,1,0,0.0999,0,600.6,0,0.15382,0.037249,0.15382,0.037249
1202,12,130.2,130.27,15,1,6,1,0,0.0666,0,900.9,0,0,0,0,0,0,0,0.11384,0.03203,0.11384,0.03203
1202,12,134.93,136.07,15,1,7,0.61769,0.058766,0.70003,0.0666,52.943,52.943,0.2353,0,0.26667,0,52.943,0,0.22684,0.051631,0.2159,0.047091
1202,12,136.7,136.8,15,1,8,1,0,0.1,0,600,0,0,0,0,0,0,0,0.13157,0.039156,0.13147,0.038871
1202,12,137.47,137.6,15,1,9,1,0,0.1333,0,450.11,0,1,0,0.1333,0,450.11,0,0.12402,0.038895,0.12292,0.038838
1202,12,189.67,190.33,14,1,10,1,0,0.6666,0,90.009,0,0,0.85004,0,0.28332,0,180.02,0.19638,0.053114,0.20407,0.053267
1202,12,416.57,417.1,2,1,11,1,0,0.5333,0,112.51,0,0.062504,0.31246,0.033333,0.16663,112.51,112.51,0.11109,0.038109,0.1079,0.038216
1202,12,417.9,417.97,2,1,12,1,0,0.0666,0,900.9,0,1,0,0.0666,0,900.9,0,0.10051,0.044722,0.10051,0.044722
1202,12,418.77,418.93,2,1,13,0,0,0,0,0,0,1,0,0.1666,0,360.14,0,0.10711,0.042738,0.10661,0.041408
1202,12,467.7,467.8,16,1,14,0,0,0,0,0,0,1,0,0.1,0,600,0,0.081063,0.021063,0.0825,0.020998
1202,12,517.27,521.3,8,1,15,0.8595,0,3.4666,0,14.876,0,0.95041,0,3.8333,0,14.876,0,0.25788,0.04486,0.26774,0.044577
1202,12,521.67,522.5,8,1,16,0,0.60002,0,0.25,0,144.01,0.96004,0,0.8,0,72.003,0,0.23255,0.062967,0.2506,0.062499
1202,12,540.33,540.4,1,1,17,0.49975,0,0.033333,0,899.55,0,0,1,0,0.0667,0,899.55,0.10117,0.046075,0.10117,0.046075
1202,12,558.13,561.2,15,1,18,0,0.30434,0,0.93333,0,19.565,0.3587,0.63043,1.1,1.9333,19.565,19.565,0.41365,0.066591,0.4032,0.056493
1202,12,561.3,561.33,15,1,19,0,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0.26635,0.01092,0.26635,0.01092
1202,12,561.4,562.03,15,1,20,0,1,0,0.6333,0,94.742,0,1,0,0.6333,0,94.742,0.31577,0.121,0.30558,0.11535
1202,12,562.03,562.73,1,1,21,1,0,0.7,0,85.714,0,1,0,0.7,0,85.714,0,0.22303,0.011252,0.20842,0.011285
1202,12,562.73,563.13,15,1,22,0,1,0,0.4,0,150,0,1,0,0.4,0,150,0.35563,0.23937,0.36441,0.22258
1202,12,563.2,563.43,1,1,23,0.28576,0,0.066667,0,257.18,0,0.28576,0.71424,0.066667,0.16663,257.18,257.18,0.38041,0.34885,0.3752,0.33319
1202,12,563.57,565.17,1,1,24,0,0,0,0,0,0,0,1,0,1.5999,0,37.502,0.19914,0.01363,0.19262,0.013662
1202,12,565.17,565.23,15,1,25,0,0,0,0,0,0,1,0,0.0666,0,900.9,0,0.2342,0.071257,0.2342,0.071257
1202,12,565.23,565.83,1,1,26,0.72217,0,0.4333,0,100,0,0,1,0,0.6,0,100,0.17039,0.019062,0.17237,0.018218
1202,12,565.83,566,15,1,27,0,1,0,0.1667,0,359.93,1,0,0.1667,0,359.93,0,0.33284,0.04699,0.31139,0.046019
1202,12,566,566.5,1,1,28,1,0,0.5,0,120,0,0,1,0,0.5,0,120,0.10872,0.030765,0.10532,0.031635
1202,12,566.5,566.63,15,1,29,0,1,0,0.1333,0,450.11,1,0,0.1333,0,450.11,0,0.33552,0.041472,0.33768,0.041448
1202,12,567.9,568.3,1,1,30,1,0,0.4,0,150,0,1,0,0.4,0,150,0,0.15732,0.047057,0.1357,0.048432
